Name of the Political Party,Prefix,Denominations,Journal Date,对应的local_node_id,Round
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),OC,10000000,2020-10-27,786,6
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),OC,10000000,2020-10-27,786,6
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),OC,10000000,2020-10-27,786,6
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),OC,10000000,2020-10-27,786,6
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),OC,10000000,2020-10-27,786,6
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),OC,10000000,2020-10-27,786,6
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),OC,10000000,2020-10-27,786,6
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),OC,10000000,2020-10-27,786,6
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),OC,10000000,2020-10-27,786,6
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),OC,10000000,2020-10-27,786,6
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),OC,10000000,2020-10-27,786,6
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),OC,10000000,2020-10-27,786,6
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),OC,10000000,2020-10-27,786,6
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),OC,10000000,2020-10-27,786,6
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),OC,10000000,2020-10-27,786,6
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),OC,10000000,2020-10-27,786,6
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),OC,10000000,2020-10-27,786,6
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),OC,10000000,2020-10-27,786,6
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),OC,10000000,2020-10-27,786,6
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),OC,10000000,2020-10-27,786,6
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),OC,10000000,2020-10-27,786,6
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),OC,10000000,2020-10-27,786,6
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),OC,10000000,2020-10-27,786,6
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),OC,10000000,2020-10-27,786,6
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),OC,10000000,2020-10-27,786,6
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),OC,10000000,2020-10-27,786,6
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),OC,10000000,2020-10-27,786,6
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),OC,10000000,2020-10-27,786,6
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),OC,10000000,2020-10-27,786,6
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),OC,10000000,2020-10-27,786,6
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),OC,10000000,2020-10-27,786,6
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),OC,10000000,2020-10-27,786,6
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),OC,10000000,2020-10-27,786,6
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),OC,10000000,2020-10-27,786,6
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),OC,10000000,2020-10-27,786,6
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),OC,10000000,2020-10-27,786,6
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),OC,10000000,2020-10-27,786,6
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),OC,10000000,2020-10-27,786,6
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),OC,10000000,2020-10-27,786,6
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),OC,10000000,2020-10-27,786,6
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),OC,10000000,2020-10-27,786,6
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),OC,10000000,2020-10-27,786,6
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),OC,10000000,2020-10-27,786,6
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),OC,10000000,2020-10-27,786,6
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),OC,10000000,2020-10-27,786,6
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),OC,10000000,2020-10-27,786,6
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),OC,10000000,2020-10-27,786,6
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),OC,10000000,2020-10-27,786,6
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),OC,10000000,2020-10-27,786,6
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),OC,10000000,2020-10-27,786,6
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),OC,10000000,2020-10-27,786,6
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),OC,10000000,2020-10-27,786,6
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),OC,10000000,2020-10-27,786,6
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),OC,10000000,2020-10-27,786,6
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),OC,10000000,2020-10-27,786,6
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),OC,10000000,2020-10-27,786,6
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),OC,10000000,2020-10-27,786,6
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),OC,10000000,2020-10-27,786,6
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),OC,10000000,2020-10-27,786,6
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),OC,10000000,2020-10-27,786,6
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),OC,10000000,2020-10-27,786,6
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),OC,10000000,2020-10-27,786,6
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),OC,10000000,2020-10-27,786,6
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),OC,10000000,2020-10-27,786,6
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),OC,10000000,2020-10-27,786,6
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),OC,10000000,2020-10-27,786,6
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),OC,10000000,2020-10-27,786,6
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2021-01-04,2630,8
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2021-01-04,2630,8
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2021-01-04,2630,8
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2021-01-04,2630,8
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2021-01-04,2630,8
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2021-01-04,2630,8
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2021-01-04,2630,8
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2021-01-04,2630,8
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2021-01-04,2630,8
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2021-01-04,2630,8
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2021-01-04,2630,8
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2021-01-04,2630,8
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2021-01-04,2630,8
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2021-01-04,2630,8
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2021-01-04,2630,8
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2021-01-04,2630,8
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2021-01-04,2630,8
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2021-01-04,2630,8
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2021-01-04,2630,8
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2021-01-04,2630,8
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2021-01-04,1591,8
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2021-01-04,1591,8
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2021-01-04,1591,8
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2021-01-04,1591,8
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2021-01-04,1591,8
AAM AADMI PARTY,OC,10000000,2021-01-07,2255,8
AAM AADMI PARTY,TL,1000000,2021-01-08,2402,8
AAM AADMI PARTY,TL,1000000,2021-01-08,2402,8
AAM AADMI PARTY,OL,100000,2021-01-08,2402,8
AAM AADMI PARTY,OL,100000,2021-01-08,2402,8
AAM AADMI PARTY,OL,100000,2021-01-08,2402,8
AAM AADMI PARTY,OL,100000,2021-01-08,2402,8
AAM AADMI PARTY,OL,100000,2021-01-08,2402,8
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2021-01-07,1385,8
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2021-01-07,1385,8
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2021-01-07,1385,8
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2021-01-07,1385,8
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2021-01-07,1385,8
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2021-01-07,1669,8
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2021-01-07,1669,8
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2021-01-07,1669,8
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2021-01-07,1669,8
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2021-01-07,1669,8
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2021-01-08,916,8
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2021-01-08,916,8
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2021-01-08,916,8
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2021-01-08,916,8
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2021-01-08,1171,8
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",TL,1000000,2021-01-08,916,8
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",TL,1000000,2021-01-08,916,8
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",TL,1000000,2021-01-08,916,8
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",TL,1000000,2021-01-08,916,8
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",TL,1000000,2021-01-08,916,8
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",TL,1000000,2021-01-08,916,8
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",TL,1000000,2021-01-08,916,8
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",TL,1000000,2021-01-08,916,8
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",TL,1000000,2021-01-08,916,8
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",TL,1000000,2021-01-08,916,8
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",TL,1000000,2021-01-08,1171,8
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",TL,1000000,2021-01-08,1171,8
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",TL,1000000,2021-01-08,1171,8
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",TL,1000000,2021-01-08,1171,8
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",TL,1000000,2021-01-08,1171,8
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",TL,1000000,2021-01-08,1171,8
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",TL,1000000,2021-01-08,1171,8
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",TL,1000000,2021-01-08,1171,8
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",TL,1000000,2021-01-08,1171,8
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",TL,1000000,2021-01-08,1171,8
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2021-01-08,2829,8
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2021-01-08,2829,8
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2021-01-08,2829,8
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2021-01-08,2829,8
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2021-01-08,2829,8
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2021-01-08,2829,8
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2021-01-08,2829,8
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",TT,10000,2021-01-08,2829,8
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",TT,10000,2021-01-08,2829,8
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",TT,10000,2021-01-08,2829,8
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",TT,10000,2021-01-08,2829,8
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",TT,10000,2021-01-08,2829,8
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),OC,10000000,2021-01-08,2952,8
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),OC,10000000,2021-01-08,3852,8
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),TL,1000000,2021-01-05,3559,8
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),TL,1000000,2021-01-07,3142,8
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),TL,1000000,2021-01-07,3142,8
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),TL,1000000,2021-01-07,3142,8
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),TL,1000000,2021-01-07,3142,8
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),TL,1000000,2021-01-07,3142,8
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),TL,1000000,2021-01-07,2824,8
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),TL,1000000,2021-01-07,2824,8
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),TL,1000000,2021-01-07,2824,8
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),TL,1000000,2021-01-07,2824,8
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),TL,1000000,2021-01-07,2824,8
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),TL,1000000,2021-01-07,2824,8
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),TL,1000000,2021-01-07,2824,8
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),TL,1000000,2021-01-08,3867,8
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),TL,1000000,2021-01-08,3867,8
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),TL,1000000,2021-01-08,3867,8
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),TL,1000000,2021-01-08,3867,8
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),TL,1000000,2021-01-08,3867,8
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),TL,1000000,2021-01-08,3867,8
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),TL,1000000,2021-01-08,3867,8
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),TL,1000000,2021-01-08,2952,8
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),TL,1000000,2021-01-08,2952,8
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),TL,1000000,2021-01-08,2952,8
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),TL,1000000,2021-01-08,2952,8
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),TL,1000000,2021-01-08,683,8
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),TL,1000000,2021-01-08,683,8
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),TL,1000000,2021-01-08,683,8
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),TL,1000000,2021-01-08,1873,8
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),TL,1000000,2021-01-08,1873,8
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),TL,1000000,2021-01-08,1873,8
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),TL,1000000,2021-01-08,1873,8
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),TL,1000000,2021-01-08,1873,8
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),TL,1000000,2021-01-08,1873,8
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),TL,1000000,2021-01-08,3852,8
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),TL,1000000,2021-01-08,3852,8
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),TL,1000000,2021-01-08,3852,8
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),TL,1000000,2021-01-08,3852,8
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),TL,1000000,2021-01-08,1930,8
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),TL,1000000,2021-01-08,1930,8
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),TL,1000000,2021-01-08,1930,8
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),TL,1000000,2021-01-08,1930,8
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),TL,1000000,2021-01-08,1930,8
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),OL,100000,2021-01-05,3559,8
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),OL,100000,2021-01-05,3559,8
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),OL,100000,2021-01-07,2824,8
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),OL,100000,2021-01-07,2824,8
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),OL,100000,2021-01-08,3867,8
BHARATIYA JANATA PARTY,OC,10000000,2021-01-08,671,8
BHARATIYA JANATA PARTY,TL,1000000,2021-01-08,3867,8
BHARATIYA JANATA PARTY,TL,1000000,2021-01-08,2952,8
BHARATIYA JANATA PARTY,TL,1000000,2021-01-08,1873,8
BHARATIYA JANATA PARTY,TL,1000000,2021-01-08,3852,8
BHARATIYA JANATA PARTY,OL,100000,2021-01-07,2824,8
BHARATIYA JANATA PARTY,OL,100000,2021-01-07,2824,8
BHARATIYA JANATA PARTY,OL,100000,2021-01-07,2824,8
BHARATIYA JANATA PARTY,OL,100000,2021-01-08,3867,8
BHARATIYA JANATA PARTY,OL,100000,2021-01-08,3867,8
BHARATIYA JANATA PARTY,OL,100000,2021-01-08,3867,8
BHARATIYA JANATA PARTY,OL,100000,2021-01-08,3867,8
BHARATIYA JANATA PARTY,OL,100000,2021-01-08,2829,8
BHARATIYA JANATA PARTY,OL,100000,2021-01-08,2829,8
BHARATIYA JANATA PARTY,TT,10000,2021-01-08,2829,8
BHARATIYA JANATA PARTY,TT,10000,2021-01-08,2829,8
BHARATIYA JANATA PARTY,TT,10000,2021-01-08,2829,8
BHARATIYA JANATA PARTY,TT,10000,2021-01-08,2829,8
BHARATIYA JANATA PARTY,TT,10000,2021-01-08,2829,8
BIJU JANATA DAL,OC,10000000,2021-04-05,1287,9
BIJU JANATA DAL,OC,10000000,2021-04-05,1287,9
BIJU JANATA DAL,OC,10000000,2021-04-05,1287,9
BIJU JANATA DAL,OC,10000000,2021-04-05,1287,9
BIJU JANATA DAL,OC,10000000,2021-04-05,1287,9
BIJU JANATA DAL,OC,10000000,2021-04-05,1287,9
BIJU JANATA DAL,OC,10000000,2021-04-05,1287,9
BIJU JANATA DAL,OC,10000000,2021-04-05,1287,9
BIJU JANATA DAL,OC,10000000,2021-04-05,1287,9
BIJU JANATA DAL,OC,10000000,2021-04-05,1287,9
BIJU JANATA DAL,OC,10000000,2021-04-05,1287,9
BIJU JANATA DAL,OC,10000000,2021-04-05,1287,9
BIJU JANATA DAL,OC,10000000,2021-04-05,1287,9
BIJU JANATA DAL,OC,10000000,2021-04-05,1287,9
BIJU JANATA DAL,OC,10000000,2021-04-05,1287,9
BIJU JANATA DAL,OC,10000000,2021-04-05,1287,9
BIJU JANATA DAL,OC,10000000,2021-04-05,1287,9
BIJU JANATA DAL,OC,10000000,2021-04-05,1287,9
BIJU JANATA DAL,OC,10000000,2021-04-05,1287,9
BIJU JANATA DAL,OC,10000000,2021-04-05,1287,9
BIJU JANATA DAL,OC,10000000,2021-04-05,1287,9
BIJU JANATA DAL,OC,10000000,2021-04-05,1287,9
BIJU JANATA DAL,OC,10000000,2021-04-05,1287,9
BIJU JANATA DAL,OC,10000000,2021-04-05,1287,9
BIJU JANATA DAL,OC,10000000,2021-04-05,1287,9
BIJU JANATA DAL,OC,10000000,2021-04-05,1287,9
BIJU JANATA DAL,OC,10000000,2021-04-05,1287,9
BIJU JANATA DAL,OC,10000000,2021-04-05,1287,9
BIJU JANATA DAL,OC,10000000,2021-04-05,1287,9
BIJU JANATA DAL,OC,10000000,2021-04-05,1287,9
BIJU JANATA DAL,OC,10000000,2021-04-05,1287,9
BIJU JANATA DAL,OC,10000000,2021-04-05,1287,9
BIJU JANATA DAL,OC,10000000,2021-04-05,1287,9
BIJU JANATA DAL,OC,10000000,2021-04-05,1287,9
BIJU JANATA DAL,OC,10000000,2021-04-05,1287,9
BIJU JANATA DAL,OC,10000000,2021-04-05,1287,9
BIJU JANATA DAL,OC,10000000,2021-04-05,1287,9
BIJU JANATA DAL,OC,10000000,2021-04-05,1287,9
BIJU JANATA DAL,OC,10000000,2021-04-05,1287,9
BIJU JANATA DAL,OC,10000000,2021-04-05,1287,9
BIJU JANATA DAL,OC,10000000,2021-04-05,1287,9
BIJU JANATA DAL,OC,10000000,2021-04-05,1287,9
BIJU JANATA DAL,OC,10000000,2021-04-05,1287,9
BIJU JANATA DAL,OC,10000000,2021-04-05,1287,9
BIJU JANATA DAL,OC,10000000,2021-04-05,1287,9
BIJU JANATA DAL,OC,10000000,2021-04-05,1287,9
BIJU JANATA DAL,OC,10000000,2021-04-05,1287,9
BIJU JANATA DAL,OC,10000000,2021-04-05,1287,9
BIJU JANATA DAL,OC,10000000,2021-04-05,1287,9
BIJU JANATA DAL,OC,10000000,2021-04-05,1287,9
BIJU JANATA DAL,OC,10000000,2021-04-05,1287,9
BIJU JANATA DAL,OC,10000000,2021-04-05,1287,9
BIJU JANATA DAL,OC,10000000,2021-04-05,1287,9
BIJU JANATA DAL,OC,10000000,2021-04-05,1287,9
BIJU JANATA DAL,TL,1000000,2021-04-05,1287,9
BIJU JANATA DAL,TL,1000000,2021-04-05,1287,9
BIJU JANATA DAL,TL,1000000,2021-04-05,1287,9
BIJU JANATA DAL,TL,1000000,2021-04-05,1287,9
BIJU JANATA DAL,TL,1000000,2021-04-05,1287,9
DRAVIDA MUNNETRA KAZHAGAM (DMK),OC,10000000,2021-04-03,3837,9
DRAVIDA MUNNETRA KAZHAGAM (DMK),OC,10000000,2021-04-03,3837,9
DRAVIDA MUNNETRA KAZHAGAM (DMK),OC,10000000,2021-04-03,3837,9
DRAVIDA MUNNETRA KAZHAGAM (DMK),OC,10000000,2021-04-03,552,9
DRAVIDA MUNNETRA KAZHAGAM (DMK),OC,10000000,2021-04-03,552,9
DRAVIDA MUNNETRA KAZHAGAM (DMK),OC,10000000,2021-04-03,552,9
DRAVIDA MUNNETRA KAZHAGAM (DMK),OC,10000000,2021-04-03,2180,9
DRAVIDA MUNNETRA KAZHAGAM (DMK),OC,10000000,2021-04-03,2180,9
DRAVIDA MUNNETRA KAZHAGAM (DMK),OC,10000000,2021-04-03,2180,9
DRAVIDA MUNNETRA KAZHAGAM (DMK),OC,10000000,2021-04-03,821,9
DRAVIDA MUNNETRA KAZHAGAM (DMK),OC,10000000,2021-04-03,821,9
DRAVIDA MUNNETRA KAZHAGAM (DMK),OC,10000000,2021-04-03,821,9
